Date;Prestation;Code Barre;Contrat;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE PLACIDI                  ;13012;MARSEILLE                          ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU PIREE                 ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES ARCADES              ;1000;BOURG EN BRESSE                    ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU LANGUEDOC             ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;ORTHO 38                           ;38320;EYBENS                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE JANDEAUX                 ;87280;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;88500;MIRECOURT                          ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LAMONTJOIE               ;47310;LAMONTJOIE                         ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;LA GRANDE PHARMACIE D'ODYSSEUM     ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CHAPUIS MELLET           ;34490;LIGNAN SUR ORB                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES CHAMPINS             ;3000;MOULINS                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA LIBERATION         ;57100;THIONVILLE                         ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU MARCHE SNC            ;68150;RIBEAUVILLE                        ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HOTEL DU DEPARTEMENT     ;13013;MARSEILLE                          ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU MIDI                  ;87000;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA CROISIERE          ;68700;CERNAY                             ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA CITE               ;2000;LAON                               ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SAINT MARTIN             ;2200;SOISSONS                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE L EGLISE              ;60100;CREIL                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU MARCHE                ;60100;CREIL                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA LEGION D'HONNEUR   ;93200;ST DENIS                           ;FR                                 ;                    ;1;      0.540;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FLOREAL                  ;47000;AGEN                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CHAPARD                  ;24000;PERIGUEUX                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU FAUBOURG SAINT PIERRE ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;SAPHENE SANTE ORTHEO               ;42100;ST ETIENNE                         ;FR                                 ;                    ;1;      0.940;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE HUNDLING              ;57990;HUNDLING                           ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LLESET SYLVIE            ;32240;ESTANG                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE RICHELIEU                ;34300;CAP D'AGDE                         ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE NOTRE DAME               ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.460;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE DAVEZIEUX             ;7430;DAVEZIEUX                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;DYNAMUT                            ;69100;VILLEURBANNE                       ;FR                                 ;                    ;1;      3.360;       4.10;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;ORTHOPEDIE BONTOUX                 ;84000;AVIGNON                            ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CIPOLLI BURGASSI         ;13600;LA CIOTAT                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU GOLF                  ;34300;AGDE                               ;FR                                 ;                    ;1;      2.240;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE VIREMOT                  ;43390;AUZON                              ;FR                                 ;                    ;1;      0.640;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE SELAS           ;77176;SAVIGNY LE TEMPLE                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CALURAUD PHILIPPE        ;18110;SAINT ELOY DE GY                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;LAGARRIQUE PODOLOGIE               ;75003;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FERRIO                   ;28100;DREUX                              ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE L'AISNE               ;2230;FRESNOY LE GRAND                   ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;CAP VITAL SANTE BOURGOIN JALLIEU   ;38300;BOURGOIN JALLIEU                   ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU MORTARD               ;70200;LURE                               ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE HAUSBERGEN            ;67205;OBERHAUSBERGEN                     ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU SOLEIL                ;68000;COLMAR                             ;FR                                 ;                    ;1;      1.150;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA COTONNADE          ;68120;PFASTATT                           ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES CAMOINS              ;13011;MARSEILLE                          ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FRANCART                 ;2000;LAON                               ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CHARDARD                 ;8800;DEVILLE                            ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE ROSSI                    ;75011;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE NGHIEM                   ;91600;SAVIGNY SUR ORGE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE 2G                       ;63500;ISSOIRE                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BAGARD                   ;30140;BAGARD                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE MONTASTRUC            ;31380;MONTASTRUC LA CONSEILLERE          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA PLAGE              ;64700;HENDAYE                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE VITTENET                 ;4700;ORAISON                            ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;CAP VITAL SANTE ILLKIRCH GRAFFENSTA;67400;ILLKIRCH GRAFFENSTADEN             ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HANNES DELEURL           ;57440;ALGRANGE                           ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA PLACE DARCHE       ;54400;LONGWY HAUT                        ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA FONTAINE           ;63350;MARINGUES                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA CITE               ;11000;CARCASSONNE                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE  DU BOULEVARD            ;19100;BRIVE                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU DOCTEUR JOUY - SELARL ;87000;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA BENAUGE            ;33100;BORDEAUX                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;64800;NAY BOURDETTES                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CHARROYER                ;54670;CUSTINES                           ;FR                                 ;                    ;1;      0.750;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;GRANDE PHARMACIE DE BAYONNE        ;64100;BAYONNE                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES MARRONIERS           ;11300;LIMOUX                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE AMBLARD                  ;3500;SAINT POURCAIN SUR SIOULE          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LAURENT                  ;57580;REMILLY                            ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA VIERGE SELARL      ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE KUENTZ                   ;90000;BELFORT                            ;FR                                 ;                    ;1;      0.700;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE CARNOT                ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE ISSARD TORRENT VERNET BOR;43100;BRIOUDE                            ;FR                                 ;                    ;1;      1.360;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE MONTRABE              ;31850;MONTRABE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE DRAVEMONT             ;33270;FLOIRAC                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES IZARDS               ;24660;COULOUNIEIX CHAMIERS               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LONGUEIL ANNEL        ;60150;LONGUEIL ANNEL                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE PLATI                    ;98000;MONACO                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE MARCK                    ;68000;COLMAR                             ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;AMI SANTE                          ;34500;BEZIERS                            ;FR                                 ;                    ;1;      1.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE HYEANS TABARY            ;2550;ORIGNY EN THIERARCHE               ;FR                                 ;                    ;1;      0.800;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU CENTRE                ;78230;LE PECQ                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA PORTE DE SAINT CLOU;75016;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE 5                        ;75005;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE LA GARE               ;60100;CREIL                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHIE DU CHEMIN VERT                ;75011;PARIS                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE VIDEMENT                 ;22000;ST BRIEUC                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;LAGRANDE PHARMACIE BALARUC         ;34540;BALARUC LE VIEUX                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PREVARIS TECAP                     ;60580;COYE LA FORET                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES POETES               ;34500;BEZIERS                            ;FR                                 ;                    ;1;      0.840;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU CENTRE                ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE BATTANT SELURL           ;25000;BESANCON                           ;FR                                 ;                    ;1;      1.700;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU PARC                  ;67500;HAGUENAU                           ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE FILIO                    ;84000;AVIGNON                            ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;DEPOT MILLAU AIR MEDIC             ;12100;MILLAU                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DES THERMES              ;3310;NERIS LES BAINS                    ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;DEPOT AURILLAC AIR MEDIC           ;15000;AURILLAC                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE THOMAS                   ;63970;AYDAT                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE LANG                     ;57800;FREYMING-MERLEBACH                 ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CLOUARD                  ;27330;LA NEUVE LYRE                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE SAINT GERY SELARL        ;33170;GRADIGNAN                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DU GOLFE                 ;56370;SARZEAU                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE DE L'EUROPE              ;57070;METZ                               ;FR                                 ;                    ;1;      2.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75217E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;33120;ARCACHON                           ;FR                                 ;                    ;1;      1.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DU MORTIER               ;68170;RIXHEIM                            ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE SAINT MARTIN             ;57290;FAMECK                             ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE BERJALLIENNE             ;38300;BOURGOIN JALLIEU                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DE LA VILLA ALBERT       ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DE L'ARC EN CIEL         ;30000;NIMES                              ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DE PORT CAMARGUE         ;30240;PORT CAMARGUE                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;ESPACE SANTE GRAU                  ;65310;ODOS                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE SAMPOUX                  ;24660;COULOUNIEIX CHAMIERS               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DE SAINT AGNANT          ;17620;SAINT AGNANT                       ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE ROUANET                  ;34240;LAMALOU LES BAINS                  ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DES CORBIERES            ;11220;SAINT LAURENT DE LA CABRERIS       ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARAMCIE DES SABLES               ;42300;MABLY                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE KLUSKA SELARLU           ;54310;HOMECOURT                          ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DRAPIER                  ;70400;HERICOURT                          ;FR                                 ;                    ;1;      0.850;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DU VAL D'ARGENT          ;68660;LIEPVRE                            ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE DES THERMES              ;4000;DIGNES LES BAINS                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
19/05/2020;H12;3,75225E+12;1;FR                                 ;PHARMACIE CENTRALE                 ;14100;LISIEUX                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/05/01052;3752;TVA 20.0%;;;
